2700	953.277704	161.003839	0.000000	19576.433704	19576.433704	0.000000	0.000000	0.062808	973.833357	1565.061974	846.352929	1591.193951	0.000000	0.000000
2720	926.362912	183.954709	0.000000	19680.020152	19680.020152	0.000000	0.000000	0.037587	982.738861	1546.146256	846.024905	1568.680767	0.000000	0.000000
2740	859.883484	198.835015	0.000000	19757.998909	19757.998909	0.000000	0.000000	0.040232	935.445486	1551.153404	806.413882	1575.993435	0.000000	0.000000
2760	782.794538	178.728904	0.000000	19833.615004	19833.615004	0.000000	0.000000	0.050984	907.845492	1507.929117	770.956848	1529.908403	0.000000	0.000000
2780	768.364315	149.616077	0.000000	19916.685052	19916.685052	0.000000	0.000000	0.048673	907.403412	1461.079560	761.120534	1491.101787	0.000000	0.000000
2800	764.971474	202.313363	0.000000	19998.937680	19998.937680	0.000000	0.000000	0.038487	879.771563	1489.021521	740.939368	1514.368772	0.000000	0.000000
2820	726.100174	145.996037	0.000000	20047.823550	20047.823550	0.000000	0.000000	0.000000	874.259384	1438.497034	723.827199	1463.629481	0.000000	0.000000
2840	308.232668	198.280095	0.000000	19902.721060	19902.721060	0.000000	0.000000	0.029564	352.350021	1363.165543	294.213319	1399.411476	0.000000	0.000000
2860	302.410043	198.944731	0.000000	19939.215020	19939.215020	0.000000	0.000000	0.032888	359.372107	1375.019576	298.109617	1413.286772	0.000000	0.000000
2880	326.695177	206.385380	0.000000	19967.017460	19967.017460	0.000000	0.000000	0.030321	365.303944	1423.651276	304.121784	1454.827012	0.000000	0.000000
2900	308.945718	193.800832	0.000000	19991.473732	19991.473732	0.000000	0.000000	0.035883	368.508959	1443.426114	308.608805	1477.980113	0.000000	0.000000
2920	354.895549	190.493021	0.000000	20029.517727	20029.517727	0.000000	0.000000	0.049945	375.273562	1465.579327	314.620121	1499.755695	0.000000	0.000000
2940	378.693189	191.726587	0.000000	20064.294886	20064.294886	0.000000	0.000000	0.034183	383.754736	1483.772249	320.329076	1520.106547	0.000000	0.000000
2960	412.790481	198.852698	0.000000	20093.109912	20093.109912	0.000000	0.000000	0.034815	394.401542	1517.188093	329.295219	1551.943972	0.000000	0.000000
2980	469.702116	198.435099	0.000000	20117.116677	20117.116677	0.000000	0.000000	0.035470	408.289505	1548.850419	342.925014	1582.008942	0.000000	0.000000
3000	537.004315	202.896087	0.000000	20148.556186	20148.556186	0.000000	0.000000	0.034432	425.365036	1578.400056	358.923865	1609.022413	0.000000	0.000000
3020	592.716132	203.744432	0.000000	20181.110743	20181.110743	0.000000	0.000000	0.033817	446.704077	1596.433498	377.002006	1633.579588	0.000000	0.000000
3040	626.232513	201.876621	0.000000	20215.069106	20215.069106	0.000000	0.000000	0.034264	471.493487	1619.722690	396.677276	1650.964673	0.000000	0.000000
3060	635.366504	204.495003	0.000000	20252.798578	20252.798578	0.000000	0.000000	0.033571	491.685970	1628.826698	410.796896	1664.263152	0.000000	0.000000
3080	660.437852	204.385241	0.000000	20287.424374	20287.424374	0.000000	0.000000	0.033506	514.275439	1643.148060	427.370669	1680.890679	0.000000	0.000000
3100	670.737162	205.152136	0.000000	20322.221725	20322.221725	0.000000	0.000000	0.033537	534.909096	1668.298629	442.456549	1696.601801	0.000000	0.000000
3120	655.736645	207.337527	0.000000	20357.643806	20357.643806	0.000000	0.000000	0.033051	546.777776	1681.951454	450.140257	1711.125594	0.000000	0.000000
3140	673.734624	207.712339	0.000000	20389.952078	20389.952078	0.000000	0.000000	0.033335	555.567098	1700.054007	461.651790	1727.460234	0.000000	0.000000
3160	738.743284	211.911784	0.000000	20431.890709	20431.890709	0.000000	0.000000	0.032447	574.050533	1713.490753	475.642958	1749.274256	0.000000	0.000000
3180	724.153086	213.341043	0.000000	20479.181027	20479.181027	0.000000	0.000000	0.032055	583.633155	1729.030866	484.170150	1766.713577	0.000000	0.000000
3200	707.773185	215.101275	0.000000	20534.645393	20534.645393	0.000000	0.000000	0.031897	586.505499	1753.337294	486.997682	1782.075361	0.000000	0.000000
3220	710.777184	218.617194	0.000000	20600.427078	20600.427078	0.000000	0.000000	0.031298	584.192227	1770.383469	485.700814	1802.616398	0.000000	0.000000
3240	707.189696	221.021327	0.000000	20674.401765	20674.401765	0.000000	0.000000	0.031011	578.286562	1792.427648	481.602266	1821.920934	0.000000	0.000000
3260	681.224193	224.126164	0.000000	20757.729738	20757.729738	0.000000	0.000000	0.030438	564.517843	1807.008800	470.484803	1837.863237	0.000000	0.000000
3280	676.294882	225.985724	0.000000	20848.324655	20848.324655	0.000000	0.000000	0.030253	548.411951	1829.786071	458.685211	1859.221536	0.000000	0.000000
3300	686.104503	229.308344	0.000000	20949.068918	20949.068918	0.000000	0.000000	0.029772	534.100411	1848.325409	446.188147	1880.859456	0.000000	0.000000
3320	639.185324	232.020856	0.000000	21059.010057	21059.010057	0.000000	0.000000	0.029437	508.960659	1869.150091	425.648119	1896.620452	0.000000	0.000000
3340	636.125385	234.728381	0.000000	21176.925422	21176.925422	0.000000	0.000000	0.029104	483.647723	1891.946066	404.840775	1920.368410	0.000000	0.000000
3360	545.220781	224.300719	0.000000	21304.611645	21304.611645	0.000000	0.000000	0.030338	446.321772	1876.079617	371.803125	1910.160682	0.000000	0.000000
3380	402.798837	158.433328	0.000000	21442.061093	21442.061093	0.000000	0.000000	0.046469	407.072230	1753.994986	334.887009	1779.557914	0.000000	0.000000
3400	310.226398	119.878623	0.000000	21609.350030	21609.350030	0.000000	0.000000	0.118657	374.630067	1608.192570	299.472968	1637.565322	0.000000	0.000000
3420	292.176466	106.615389	0.000000	21756.512908	21756.512908	0.000000	0.000000	0.146234	366.072238	1480.383899	286.185033	1511.820938	0.000000	0.000000
3440	292.680855	157.712824	0.000000	21888.594616	21888.594616	0.000000	0.000000	0.296253	369.300082	1467.571818	286.569802	1500.832611	0.000000	0.000000
3460	291.401143	171.827000	0.000000	21989.627209	21989.627209	0.000000	0.000000	0.100533	377.198787	1474.911608	291.401143	1507.077510	0.000000	0.000000
3480	310.192755	189.427111	0.000000	22074.776620	22074.776620	0.000000	0.000000	0.077945	389.915263	1503.816480	300.283235	1544.036134	0.000000	0.000000
3500	322.284416	207.807674	0.000000	22151.280202	22151.280202	0.000000	0.000000	0.032675	396.592039	1552.142949	305.264894	1595.694951	0.000000	0.000000
3520	338.547947	197.734407	0.000000	22215.964834	22215.964834	0.000000	0.000000	0.024207	402.980232	1571.872953	309.135522	1612.051416	0.000000	0.000000
3540	331.841082	200.441559	0.000000	22274.646479	22274.646479	0.000000	0.000000	0.035194	408.028257	1561.524208	309.890437	1606.934800	0.000000	0.000000
3560	341.332612	217.506604	0.000000	22325.101681	22325.101681	0.000000	0.000000	0.032259	413.177732	1593.848232	313.843173	1635.237066	0.000000	0.000000
3580	367.293997	210.481959	0.000000	22360.752225	22360.752225	0.000000	0.000000	0.023381	425.043095	1634.709747	322.712441	1676.489809	0.000000	0.000000
3600	346.667207	211.409053	0.000000	22401.651851	22401.651851	0.000000	0.000000	0.035653	425.969434	1681.396530	324.551381	1720.257901	0.000000	0.000000
3620	368.411864	193.570932	0.000000	22447.552068	22447.552068	0.000000	0.000000	0.030904	429.431176	1697.601079	328.915141	1729.083723	0.000000	0.000000
